frq,I,Q,Mdiv,Ref,dac,Kdiv,I_offset,Q_offset,Z_real,Z_imag,Z_mag,Z_angle
4104.0,6969.0,5035.0,1082130432,32768,128,32,7843.231292517006,4992.319727891157,155.7246691361879,-52.790902887801906,164.42947425958803,-18.726738084529995
4104.0,7265.0,5173.0,1082130432,32768,128,32,8139.231292517006,5130.319727891157,160.90839683783463,-55.33817968129616,170.15823901110838,-18.978661017953197
4104.0,7579.0,7716.0,1082130432,32768,128,32,8453.231292517006,7673.319727891157,199.3674827275409,-31.65459872494955,201.86482306126024,-9.02183596021362
4104.0,8002.0,6261.0,1082130432,32768,128,32,8876.231292517006,6218.319727891157,184.05276253177362,-53.48500371227095,191.66654642289325,-16.203655240353847
4104.0,6709.0,6236.0,1082130432,32768,128,32,7583.231292517006,6193.319727891157,169.35560281627096,-35.99632356765434,173.13883306655902,-11.999572380768555
4104.0,4297.0,6210.0,1082130432,32768,128,32,5171.231292517006,6167.319727891157,142.22289101301823,-3.145236670198102,142.25766496682144,-1.2668805710326383
4104.0,6224.0,5483.0,1082130432,32768,128,32,7098.231292517006,5440.319727891157,153.6158359562682,-37.62338457273075,158.156075201842,-13.761904022429155
4104.0,5585.0,9033.0,1082130432,32768,128,32,6459.231292517006,8990.319727891156,195.3449505923321,10.239710297541222,195.61314216815353,3.0006187130031354
4104.0,5602.0,4095.0,1082130432,32768,128,32,6476.231292517006,4052.3197278911566,127.62221523005893,-44.359379523708704,135.11174772001104,-19.166609279436543
4104.0,7340.0,7699.0,1082130432,32768,128,32,8214.231292517006,7656.319727891157,196.48059263761223,-28.558253422853454,198.54520170931164,-8.269969511400197
4104.0,7144.0,7217.0,1082130432,32768,128,32,8018.231292517006,7174.319727891157,187.6759735565927,-31.172141202049616,190.2471377906522,-9.430480235670919
4104.0,6693.0,9041.0,1082130432,32768,128,32,7567.231292517006,8998.319727891156,207.7546636139719,-4.89450522815612,207.81231059488047,-1.3495852349953017
4104.0,6603.0,8613.0,1082130432,32768,128,32,7477.231292517006,8570.319727891156,200.86938225878927,-8.37015748983238,201.0436974029084,-2.3861148474577174
4104.0,6107.0,8904.0,1082130432,32768,128,32,6981.231292517006,8861.319727891156,199.36545568421246,1.647955230945783,199.3722665683893,0.4735962347741777
4104.0,6410.0,7787.0,1082130432,32768,128,32,7284.231292517006,7744.319727891157,187.3670938462048,-14.8125723182346,187.95169633460466,-4.520198096671296
4104.0,7313.0,8393.0,1082130432,32768,128,32,8187.231292517006,8350.319727891156,205.72533137349075,-20.54663241192432,206.7488236295513,-5.703450956905062
4104.0,6906.0,8072.0,1082130432,32768,128,32,7780.231292517006,8029.319727891157,196.7926475244314,-18.489140275986415,197.65928874662126,-5.3673200924308
4104.0,6735.0,4692.0,1082130432,32768,128,32,7609.231292517006,4649.319727891157,148.40986216894507,-53.35238842340722,157.70847960552845,-19.773184033379138
4104.0,3717.0,7983.0,1082130432,32768,128,32,4591.231292517006,7940.319727891157,160.16818333554923,24.343178882058197,162.00752239045568,8.641968681485052
4104.0,7090.0,5343.0,1082130432,32768,128,32,7964.231292517006,5300.319727891157,161.3037364239998,-51.06230025135768,169.1929487044392,-17.56570064968952
4104.0,6881.0,8363.0,1082130432,32768,128,32,7755.231292517006,8320.319727891156,200.5171994599833,-14.941875736250637,201.0731382601671,-4.261614968283803
4104.0,5692.0,8226.0,1082130432,32768,128,32,6566.231292517006,8183.319727891157,185.4342069408234,-0.11508098167412584,185.4342426506077,-0.03555791466104026
4104.0,6426.0,6104.0,1082130432,32768,128,32,7300.231292517006,6061.319727891157,164.39870251082164,-33.56158992142116,167.78949223743206,-11.53824557211696
4104.0,6446.0,4665.0,1082130432,32768,128,32,7320.231292517006,4622.319727891157,144.83040364914683,-49.679212826061054,153.11391187018856,-18.93281222032912
4104.0,6132.0,5657.0,1082130432,32768,128,32,7006.231292517006,5614.319727891157,154.98755354312453,-34.44376472459863,158.76874592213164,-12.52954262593593
4104.0,4978.0,4368.0,1082130432,32768,128,32,5852.231292517006,4325.319727891157,124.44983494374472,-32.780908087022674,128.6947914739953,-14.756888953916977
4104.0,6453.0,5219.0,1082130432,32768,128,32,7327.231292517006,5176.319727891157,152.5271742318926,-43.6760495603677,158.65729162054234,-15.979027955015559
4104.0,3838.0,7646.0,1082130432,32768,128,32,4712.231292517006,7603.319727891157,156.87667860625322,18.97057253907191,158.01953965567,6.895107586850842
4104.0,6478.0,4112.0,1082130432,32768,128,32,7352.231292517006,4069.3197278911566,137.58031723283682,-56.20716918105741,148.61894077551497,-22.222016851507465
4104.0,7511.0,7911.0,1082130432,32768,128,32,8385.231292517006,7868.319727891157,201.29442892302478,-28.573501472077353,203.31230189494556,-8.079092229271492
4104.0,6679.0,5696.0,1082130432,32768,128,32,7553.231292517006,5653.319727891157,161.5960532976739,-41.52936584789326,166.84715361405728,-14.412822726454543
4104.0,4995.0,4329.0,1082130432,32768,128,32,5869.231292517006,4286.319727891157,124.1021884369928,-33.44383854357492,128.5295433407416,-15.082138152001733
4104.0,6674.0,8396.0,1082130432,32768,128,32,7548.231292517006,8353.319727891156,198.67317632787797,-11.734682115357742,199.0194306005235,-3.380262649931639
4104.0,5848.0,5111.0,1082130432,32768,128,32,6722.231292517006,5068.319727891157,144.32588295329612,-36.553277845620634,148.882848614297,-14.212391849103891
4104.0,5913.0,7256.0,1082130432,32768,128,32,6787.231292517006,7213.319727891157,174.54724445549692,-13.830633905188648,175.09433737624514,-4.5304910183175116
4104.0,5994.0,5744.0,1082130432,32768,128,32,6868.231292517006,5701.319727891157,154.65213840251482,-31.590009932897956,157.84553411494161,-11.544703144600609
4104.0,5735.0,4396.0,1082130432,32768,128,32,6609.231292517006,4353.319727891157,133.23822238761184,-42.87270664557667,139.96604188205217,-17.836868596393785
4104.0,3663.0,6804.0,1082130432,32768,128,32,4537.231292517006,6761.319727891157,143.35415946170036,12.104710128415547,143.86430774262107,4.826560260022681
4104.0,5829.0,5846.0,1082130432,32768,128,32,6703.231292517006,5803.319727891157,154.22329393636312,-28.2001704047384,156.78033678825332,-10.362221658901001
4104.0,6479.0,9899.0,1082130432,32768,128,32,7353.231292517006,9856.319727891156,217.17901534344904,7.491799828802584,217.30819535909112,1.9756898124497904
4104.0,6348.0,4677.0,1082130432,32768,128,32,7222.231292517006,4634.319727891157,143.9075587913166,-48.200721255510416,151.76526284636964,-18.517874360448026
4104.0,5984.0,4486.0,1082130432,32768,128,32,6858.231292517006,4443.319727891157,137.24007672663788,-45.302734537669195,144.5239648519372,-18.267975830052148
4104.0,4359.0,6380.0,1082130432,32768,128,32,5233.231292517006,6337.319727891157,145.24912105969403,-2.125389127535726,145.26467033507183,-0.8383330354033846
4104.0,5608.0,4578.0,1082130432,32768,128,32,6482.231292517006,4535.319727891157,134.33143444605034,-39.124161195899,139.91295247265782,-16.238252137359236
4104.0,3038.0,6569.0,1082130432,32768,128,32,3912.2312925170068,6526.319727891157,133.18424335673083,18.104029923324717,134.40907178449504,7.740897552073729
4104.0,6764.0,5974.0,1082130432,32768,128,32,7638.231292517006,5931.319727891157,166.36290690979348,-39.63646487907209,171.01949053715055,-13.401052660252253
4104.0,5492.0,7899.0,1082130432,32768,128,32,6366.231292517006,7856.319727891157,178.7168724943529,-0.9675225558622742,178.71949142177778,-0.3101801005228924
4104.0,7078.0,6861.0,1082130432,32768,128,32,7952.231292517006,6818.319727891157,182.04731487650662,-34.18482511642614,185.22912061008816,-10.63514647742576
4104.0,6552.0,4551.0,1082130432,32768,128,32,7426.231292517006,4508.319727891157,144.4392668030859,-52.39059453109044,153.64724595622974,-19.936574993645145
4104.0,6523.0,6611.0,1082130432,32768,128,32,7397.231292517006,6568.319727891157,172.4481626532055,-29.312346898283323,174.92164669689032,-9.646805067218999
4104.0,6490.0,5673.0,1082130432,32768,128,32,7364.231292517006,5630.319727891157,159.18168644029123,-39.18600486224243,163.93398755303576,-13.829608181350753
4104.0,5181.0,8783.0,1082130432,32768,128,32,6055.231292517006,8740.319727891156,187.4220197172888,13.0376703090229,187.87494330536623,3.9792658597107007
4104.0,6973.0,6615.0,1082130432,32768,128,32,7847.231292517006,6572.319727891157,177.49853558641735,-35.450647419458136,181.00408431243036,-11.294704488258887
4104.0,6517.0,5769.0,1082130432,32768,128,32,7391.231292517006,5726.319727891157,160.80167932226567,-38.50002107665978,165.34639910129283,-13.464605055097287
4104.0,7302.0,6011.0,1082130432,32768,128,32,8176.231292517006,5968.319727891157,172.84399378199976,-46.620438474486676,179.02098053039865,-15.094916864405402
4104.0,6049.0,7792.0,1082130432,32768,128,32,6923.231292517006,7749.319727891157,183.4284678596328,-9.797914434262296,183.6899614801894,-3.057574175183246
4104.0,7233.0,6256.0,1082130432,32768,128,32,8107.231292517006,6213.319727891157,175.44748041548905,-42.97512137420962,180.63410376025746,-13.763370426727885
4104.0,6383.0,4619.0,1082130432,32768,128,32,7257.231292517006,4576.319727891157,143.49842307809814,-49.32012817329088,151.73751173961793,-18.967745793081317
4104.0,6265.0,7907.0,1082130432,32768,128,32,7139.231292517006,7864.319727891157,187.4078162996591,-11.499330139629294,187.76028388311238,-3.511262646523441
4104.0,5052.0,4405.0,1082130432,32768,128,32,5926.231292517006,4362.319727891157,125.78014893123819,-33.39020321958449,130.1366648420406,-14.8671083034601
4104.0,6826.0,5327.0,1082130432,32768,128,32,7700.231292517006,5284.319727891157,158.15307906813268,-47.61148204368837,165.16431103942367,-16.754254565147296
4104.0,4044.0,6744.0,1082130432,32768,128,32,4918.231292517006,6701.319727891157,146.75839615508937,6.209752173186004,146.8897132683788,2.4228970545177924
4104.0,5275.0,3844.0,1082130432,32768,128,32,6149.231292517006,3801.3197278911566,120.54029340975806,-42.63029603863722,127.85657775668959,-19.476656730431568
4104.0,4835.0,8432.0,1082130432,32768,128,32,5709.231292517006,8389.319727891156,178.7539001447293,13.926823253853428,179.29560291009906,4.454949050923961
4104.0,5597.0,4192.0,1082130432,32768,128,32,6471.231292517006,4149.319727891157,128.90073522067905,-43.222753114363265,135.9544259199266,-18.537236083226727
4104.0,4213.0,7280.0,1082130432,32768,128,32,5087.231292517006,7237.319727891157,156.0059460790432,9.789100115504297,156.31276881012857,3.5905024914102466
4104.0,6450.0,6017.0,1082130432,32768,128,32,7324.231292517006,5974.319727891157,163.46862603751484,-34.8491521597485,167.14202076332026,-12.034477198030554
4104.0,7349.0,6867.0,1082130432,32768,128,32,8223.231292517006,6824.319727891157,185.1381496094624,-37.841909305532056,188.96598778802442,-11.552033735477703
4104.0,4614.0,4558.0,1082130432,32768,128,32,5488.231292517006,4515.319727891157,123.02217914033437,-25.688253739471335,125.67554631120561,-11.794458021882493
4104.0,3055.0,6554.0,1082130432,32768,128,32,3929.2312925170068,6511.319727891157,133.16666464596435,17.705330498565232,134.33852500676846,7.573410254509982
4104.0,7301.0,5133.0,1082130432,32768,128,32,8175.231292517006,5090.319727891157,160.7579127752361,-56.273151856401974,170.3225591039076,-19.292548954557272
4104.0,6720.0,7380.0,1082130432,32768,128,32,7594.231292517006,7337.319727891157,185.21094326484803,-23.552434895068657,186.70246568950608,-7.247146566762692
